hash_inn,y,probability
215753,14,0.15741207
191962,8,0.37841073
86088,12,0.49633744
14350,12,0.347562
71323,12,0.3774226
80035,12,0.16062841
183129,12,0.33099663
33596,12,0.3182876
212266,12,0.27531877
223475,34,0.1598032
183924,14,0.18626228
165528,34,0.1598032
110200,12,0.19864234
84330,12,0.1968859
15754,12,0.3826678
22676,12,0.2120868
259290,12,0.22318757
166696,12,0.21042354
45693,12,0.14863163
198109,12,0.1550257
37704,12,0.30102882
192602,12,0.38597754
31642,12,0.40128627
160915,12,0.38597754
222851,12,0.38597754
143527,12,0.2828362
51583,12,0.38597754
17722,12,0.30288428
71733,12,0.30288428
215910,12,0.26054314
253268,12,0.26054314
251933,12,0.26054314
225060,12,0.27921697
259985,12,0.2446955
18523,12,0.41091162
102559,12,0.26687318
227601,12,0.3243688
12019,12,0.3243688
9304,12,0.3243688
123504,12,0.37933517
176432,12,0.3243688
20935,12,0.32998154
98948,12,0.32265624
50337,12,0.50193346
148765,12,0.32265624
237071,12,0.4673605
219827,12,0.22933695
18252,12,0.22933695
233477,12,0.22628032
167858,12,0.22933695
192661,12,0.22933695
148070,12,0.45466247
111029,12,0.4002847
168622,12,0.3846995
174874,12,0.54683626
119158,12,0.1896718
172768,12,0.28775367
224525,12,0.30605057
210488,12,0.27611643
48532,12,0.2587006
171453,12,0.30562523
135797,12,0.47611746
217901,12,0.3470329
119956,12,0.3470329
165202,12,0.42753378
56146,12,0.3674825
114555,12,0.5295801
170848,12,0.3470329
174295,12,0.4084328
70918,12,0.3470329
119525,12,0.24858223
191705,12,0.41958886
232218,12,0.38842097
181944,12,0.41835105
207139,12,0.23014602
171370,12,0.2898075
113420,12,0.21740301
199273,12,0.24592341
231404,12,0.24592341
119292,12,0.18921867
73166,12,0.18921867
129869,12,0.18921867
142023,12,0.3732404
90930,12,0.3732404
169687,12,0.4295946
61497,12,0.41193703
157019,12,0.34042773
105604,12,0.2614986
45030,12,0.30856547
27115,12,0.47844824
139953,12,0.30856547
143723,12,0.37697065
196710,12,0.49927306
49294,12,0.30856547
85673,12,0.52147037
241912,12,0.49375173
185664,12,0.30856547
221914,12,0.39740705
33461,12,0.30856547
211078,12,0.47236437
53757,12,0.41580108
65069,12,0.30856547
136836,12,0.5177311
141018,12,0.4733533
122610,12,0.6215776
221966,12,0.6214779
91986,12,0.36129606
251716,12,0.30856547
199778,12,0.51723254
15458,12,0.63231105
32081,12,0.48906264
222858,12,0.654042
216012,12,0.35161522
202603,12,0.5126114
215135,12,0.5080891
236654,12,0.40962824
220155,12,0.30856547
229569,12,0.30856547
170090,12,0.48440886
112838,12,0.39132425
112432,12,0.30856547
142143,12,0.49410927
210491,12,0.4122488
196266,12,0.30856547
56181,12,0.30856547
94772,12,0.49593696
2189,12,0.52220386
76308,12,0.4266262
123988,12,0.30856547
185459,12,0.30856547
133160,12,0.55096054
95068,12,0.33520123
189016,12,0.4459887
6198,12,0.41167974
211056,12,0.56413096
39981,12,0.30856547
202934,12,0.6144572
234821,12,0.66446644
237468,12,0.44179738
41813,12,0.56720203
165887,12,0.55014503
83986,12,0.5126084
4560,12,0.5662904
145455,12,0.669699
15321,12,0.46027562
189248,12,0.34775603
82004,12,0.34775603
16608,12,0.5219124
157836,12,0.44127923
108813,12,0.5538411
247726,12,0.67511636
154404,12,0.34775603
173712,12,0.38963133
117695,12,0.34775603
119156,12,0.5197155
197910,12,0.5101209
132697,12,0.34775603
32575,12,0.34775603
82034,12,0.34775603
75221,34,0.13993455
55535,12,0.47089946
121127,12,0.36672753
157270,12,0.223043
218752,12,0.223043
224195,12,0.2993472
37305,12,0.223043
84186,12,0.29533216
257242,12,0.31251177
63085,12,0.34716517
132388,34,0.24287646
206119,12,0.19842438
120673,34,0.24287646
34783,34,0.24287646
149016,12,0.17950968
51871,34,0.21280125
117799,12,0.22715914
41479,52,0.11296956
70915,12,0.39623424
56365,52,0.105048895
41711,34,0.23850676
220396,30,0.2770835
141067,12,0.22103037
242231,26,0.39091846
218280,12,0.25515014
161663,12,0.26998156
227558,34,0.13718505
126700,34,0.13718505
178392,12,0.2651826
64102,12,0.27538544
64364,14,0.38747716
136976,12,0.1616637
182847,12,0.34310398
145898,14,0.32124364
170584,34,0.20242538
176085,12,0.16944958
67618,52,0.26596946
72745,12,0.30545387
160730,12,0.16402633
195756,12,0.15346542
106425,12,0.21366678
250013,12,0.17465231
181360,12,0.18036757
36444,12,0.12810631
234294,34,0.13718505
161658,12,0.4400785
156020,12,0.17771618
113546,34,0.17799328
199593,34,0.13718505
126816,14,0.17623696
228388,12,0.22520798
68034,34,0.13718505
172376,12,0.2088962
89920,34,0.13718505
212694,12,0.23308621
94912,14,0.16891833
39603,34,0.13718505
81381,12,0.20793001
92340,42,0.181725
110195,4,0.4056805
38551,14,0.16220051
122013,12,0.19196507
64794,34,0.13718505
42454,12,0.2688198
156386,12,0.23687711
174779,12,0.15739524
86299,12,0.18044719
189572,12,0.16268347
237769,12,0.45168373
102831,12,0.38217002
224350,12,0.2914904
79447,12,0.19319925
227754,34,0.13718505
46842,12,0.37099472
72058,12,0.27195674
98676,12,0.27195674
185403,12,0.35797104
15688,12,0.27195674
115658,12,0.27195674
62381,12,0.27195674
197743,12,0.3111821
182870,12,0.24421428
165280,12,0.34272927
40057,34,0.1609927
218274,18,0.19208468
94396,12,0.21189186
242032,55,0.13801105
186112,12,0.15212458
23711,12,0.4544733
133154,12,0.24300423
105539,12,0.45384064
134969,34,0.1609927
233866,12,0.30963346
208936,12,0.30963346
34507,12,0.30963346
184318,12,0.22786915
33646,12,0.26861936
213048,12,0.34824708
143565,12,0.26861936
78796,12,0.3771528
221986,12,0.3771528
237419,12,0.43214396
115301,34,0.27487528
40219,34,0.27487528
236916,34,0.27487528
231382,12,0.39956638
196728,12,0.39956638
69399,12,0.31347188
211800,12,0.2833395
145770,12,0.18015605
194415,14,0.19474134
211589,14,0.21312964
113486,14,0.15247752
181048,14,0.21850799
220464,14,0.16219126
245699,12,0.28749344
231260,14,0.29567516
95055,12,0.23051384
43215,12,0.3526777
61118,12,0.26219842
125074,12,0.59715897
147144,12,0.334961
226949,14,0.21312964
7569,14,0.21312964
92774,12,0.21221684
296,34,0.16394301
91209,12,0.17643122
81809,12,0.26326668
93732,12,0.18729593
223145,12,0.2429761
207585,14,0.19093329
247043,12,0.4462985
167668,12,0.4513847
79452,12,0.35020924
7726,12,0.35020924
206343,12,0.35020924
46997,70,0.2362262
216915,12,0.23219219
247884,12,0.3282511
19908,12,0.44368947
78889,12,0.22611374
164415,12,0.27872416
158507,12,0.2809596
126599,12,0.20303722
211383,34,0.16768527
236360,52,0.22855036
89316,34,0.16768527
91873,12,0.30793765
92140,12,0.24116848
83741,12,0.5826188
258576,12,0.19388928
246692,12,0.23589452
25458,12,0.41093388
138848,12,0.5163964
118890,12,0.19015169
157396,34,0.16768527
183653,46,0.27848607
255203,12,0.40668002
28859,34,0.15812095
148296,12,0.424459
87891,12,0.2328224
222362,34,0.16768527
197636,12,0.22960375
138208,12,0.2214705
189611,12,0.2214705
194378,12,0.24639967
22522,12,0.407048
69247,12,0.27616775
255352,12,0.27616775
83990,12,0.28178078
94654,12,0.18177469
5769,12,0.30204016
139495,53,0.31082594
51838,12,0.18177469
65576,12,0.33914837
31849,12,0.46321666
214164,12,0.31632525
231491,12,0.18177469
48502,12,0.18177469
54548,12,0.18177469
234660,12,0.5232414
226673,12,0.18177469
254009,12,0.26100835
143894,12,0.31895486
125773,34,0.1598032
220459,18,0.3280147
97272,34,0.1598032
37985,12,0.21856694
215785,14,0.5852544
230697,12,0.32167575
19393,14,0.20708549
201836,12,0.17019176
48620,12,0.39603367
12467,12,0.22140859
117530,34,0.1598032
158077,34,0.1598032
211385,12,0.1958056
116395,12,0.18686576
25022,12,0.24311285
181668,34,0.1598032
37259,12,0.1770479
30958,12,0.17282575
213682,12,0.28755435
184587,12,0.28409138
33654,12,0.18894772
41218,12,0.17156222
59525,12,0.2055169
40970,34,0.1598032
206266,14,0.2138262
165910,34,0.1598032
49710,12,0.15179223
220047,34,0.1598032
242936,54,0.13042928
43195,12,0.21615389
146702,34,0.1598032
143365,34,0.1598032
125980,34,0.1598032
83410,12,0.23248804
120898,34,0.1598032
200595,12,0.26752207
114230,34,0.1598032
187710,34,0.13641547
137851,12,0.3689539
112837,12,0.21407485
142061,14,0.51986766
73144,12,0.38412172
145003,34,0.1598032
125621,14,0.34094843
220883,12,0.2574552
108955,12,0.21240039
111623,12,0.3688079
181244,12,0.22571088
114944,12,0.385725
171644,12,0.38597754
56373,12,0.38597754
200778,12,0.38597754
247986,12,0.3642392
26978,12,0.27797005
174409,12,0.33103192
154285,12,0.27921697
61569,12,0.30267668
230179,12,0.3075828
4404,12,0.42819548
26240,12,0.4069285
17405,12,0.3243688
260467,12,0.47541532
97197,12,0.3243688
63271,12,0.3243688
259496,12,0.3963252
34210,12,0.32265624
21261,12,0.32265624
175043,12,0.41693103
145503,12,0.32265624
208070,12,0.22933695
44547,12,0.3929222
79379,12,0.22933695
32720,12,0.25021058
30625,34,0.4518396
9028,12,0.31554142
17358,12,0.27279454
63565,12,0.35184684
252454,12,0.28775367
232703,12,0.18882838
212167,12,0.27611643
247055,12,0.28999516
35987,12,0.3470329
28256,12,0.3470329
217107,12,0.4326992
193166,12,0.46916157
72480,12,0.34714085
188191,12,0.3470329
219532,12,0.20446648
58966,12,0.22993429
257326,12,0.22993429
257238,12,0.3494555
118619,12,0.3494555
256010,12,0.3494555
99646,12,0.27349308
32739,12,0.3494555
21135,12,0.3494555
187113,12,0.31361058
6865,12,0.19108865
64496,12,0.24592341
79616,12,0.24592341
73754,12,0.24592341
221263,12,0.430407
34427,12,0.49216738
116733,12,0.33305484
228310,12,0.3732404
33218,12,0.3732404
768,12,0.3732404
29919,12,0.3278543
194134,12,0.3732404
128204,12,0.2614986
227430,12,0.2614986
58652,12,0.2614986
12213,12,0.39597905
242010,12,0.45184675
35927,12,0.48071402
2580,12,0.2614986
47306,12,0.28409302
125244,12,0.5763995
198001,12,0.5493118
73083,12,0.63349396
13249,12,0.49589968
59178,12,0.49546817
130724,12,0.5056364
111258,12,0.60943353
121837,12,0.4142785
5268,12,0.47618645
174942,12,0.28919163
39310,12,0.42832276
226144,12,0.5499704
242483,12,0.34694058
168118,12,0.25982034
202943,12,0.30856547
95532,12,0.36435586
160724,12,0.5360647
178742,12,0.4195256
169645,12,0.30856547
3961,12,0.30856547
118992,12,0.30856547
55626,12,0.5112124
23886,12,0.30856547
151706,12,0.42719266
158803,12,0.49618173
95034,12,0.4004068
190903,12,0.30856547
99686,12,0.15368718
118096,12,0.30856547
161648,12,0.56288236
138388,12,0.30856547
2021,12,0.6464339
48638,12,0.30856547
63618,12,0.43951514
218584,12,0.5252918
257330,12,0.48482516
246612,12,0.4532495
43217,12,0.36433297
238455,12,0.30856547
235406,12,0.34337682
90570,12,0.43424785
31205,12,0.42493567
90594,12,0.41836452
37178,12,0.5362841
9705,12,0.48412812
139587,12,0.41234612
57481,12,0.47820336
116,12,0.49995476
145146,12,0.5354144
127742,12,0.39399624
177021,12,0.116599895
158525,12,0.30856547
125803,12,0.48041373
132781,12,0.4873596
49611,12,0.30856547
36050,12,0.47322688
192658,12,0.30856547
227966,12,0.3597178
8148,12,0.30856547
131480,12,0.43859288
214736,12,0.30856547
151488,12,0.30856547
155219,12,0.30856547
189114,12,0.50997174
2433,12,0.6112944
252226,12,0.55081517
180457,12,0.5830672
119526,12,0.34775603
165175,12,0.34775603
10076,12,0.35319656
188712,12,0.34775603
243758,12,0.34775603
137802,12,0.34938565
122684,12,0.2871013
89480,12,0.34553286
130641,12,0.34775603
31035,12,0.34775603
195757,12,0.6738688
114708,12,0.51577127
129647,12,0.55927587
132066,12,0.34775603
106126,12,0.37304872
234980,12,0.4313306
92245,34,0.13445973
184184,34,0.13445973
120740,12,0.2826842
136868,12,0.48052964
95400,12,0.34018853
143082,12,0.19514368
120507,12,0.223043
231456,12,0.223043
67141,12,0.21859929
105421,34,0.24287646
149142,34,0.24287646
12056,12,0.29354674
163117,12,0.1138731
182573,12,0.56787413
195077,12,0.16050781
30115,34,0.21280125
237370,14,0.26376054
169509,12,0.28285247
152064,12,0.15315223
232068,12,0.29075712
233742,61,0.19337453
241043,14,0.14195324
224083,34,0.23850676
87953,12,0.16322075
106124,12,0.30481684
9663,23,0.16525668
119328,12,0.1864305
205178,34,0.13718505
212709,12,0.18600212
79883,52,0.24169993
135999,34,0.13718505
142590,12,0.5389041
168601,12,0.18973528
46337,12,0.1740319
131293,12,0.1954463
256235,12,0.12783475
205742,4,0.2819015
86250,12,0.13196748
176911,12,0.2265473
112031,12,0.18582518
82419,12,0.21418837
255174,12,0.20333189
64935,34,0.13718505
206016,12,0.15109177
168226,34,0.13718505
170160,12,0.31929988
255282,34,0.13718505
10429,12,0.15299544
142414,14,0.36507896
141452,34,0.16216785
212951,12,0.40158406
223345,34,0.13718505
8721,12,0.3425809
230686,14,0.3505292
188970,14,0.31732556
237338,12,0.35736743
139897,12,0.18596704
142621,12,0.20786236
9778,34,0.13718505
206023,12,0.14136465
129939,12,0.5949159
229666,52,0.5452671
250638,12,0.21785465
258066,12,0.38677713
145968,34,0.13718505
134363,12,0.21197595
125363,34,0.13718505
40388,34,0.13718505
198637,12,0.21966775
68466,12,0.28312021
50625,12,0.18745723
82086,12,0.26817262
181484,14,0.15782975
20953,12,0.27195674
63893,12,0.27195674
89250,12,0.26928043
149506,12,0.43659556
157928,14,0.28024635
207342,55,0.17509612
148137,12,0.27860585
132292,34,0.1609927
187874,34,0.1609927
121516,14,0.52185714
135644,34,0.1609927
119815,12,0.219352
98986,34,0.1609927
174578,12,0.20313741
83999,12,0.30963346
257551,12,0.30963346
251071,12,0.2234992
46758,12,0.26861936
24145,12,0.26861936
135629,12,0.3134482
200108,12,0.29499492
67550,12,0.3771528
201346,12,0.3031321
197204,34,0.27487528
176909,12,0.2110017
6714,12,0.39764068
166475,12,0.35220867
88835,12,0.44985992
53358,12,0.31347188
241698,12,0.52804846
142880,12,0.31347188
114087,14,0.21312964
221732,12,0.35711178
21839,75,0.48608163
63895,12,0.15032637
248688,12,0.2566735
89670,4,0.16845866
1712,14,0.21312964
42039,14,0.22477767
71856,14,0.21312964
29565,12,0.24193853
220777,14,0.26901597
237784,12,0.1591463
157841,14,0.21312964
150907,12,0.21330613
145327,44,0.61507285
182589,14,0.16944401
43547,12,0.25342074
232350,14,0.21312964
189012,12,0.47260153
240596,12,0.40156356
65022,12,0.35577533
79051,12,0.35020924
24468,12,0.33829448
81738,12,0.3282511
9681,62,0.23187293
248985,12,0.21833666
100215,34,0.16768527
66200,12,0.19255103
247311,34,0.16768527
56593,12,0.49896017
161484,34,0.16768527
219885,34,0.16768527
131308,33,0.24636324
83475,12,0.21093218
103684,12,0.3206412
106578,12,0.22828607
146486,39,0.33213332
244287,14,0.22218363
89121,34,0.16768527
70001,34,0.16768527
216080,12,0.25306556
239710,12,0.3599854
152169,34,0.16768527
258783,12,0.23476306
25621,12,0.19237493
125105,12,0.36888564
156836,34,0.16768527
186833,12,0.1580805
207909,12,0.29585734
72627,12,0.2214705
123582,12,0.22349334
174247,12,0.27616775
203759,12,0.27616775
34539,12,0.28810337
128778,12,0.31241372
11937,12,0.3643769
44518,12,0.18177469
9146,12,0.5799
134515,12,0.18177469
77859,12,0.18177469
243149,12,0.18177469
226490,12,0.18177469
170182,12,0.18177469
209924,12,0.18177469
17659,12,0.39581934
134022,12,0.3838583
181277,12,0.35524723
212733,12,0.26100835
251182,12,0.38753918
196517,12,0.28065723
246053,34,0.1598032
126688,12,0.3569668
129359,12,0.28851542
166425,12,0.15446398
80309,12,0.21120945
123499,34,0.1598032
213176,34,0.1598032
251614,12,0.32610992
143992,34,0.1598032
220391,14,0.21213377
140736,12,0.26350895
182519,12,0.28616408
46294,12,0.22496058
21347,12,0.5254466
191861,14,0.42097113
174200,12,0.26993933
257962,12,0.19141005
164946,14,0.19815706
255040,12,0.39183244
149315,12,0.21215902
187486,14,0.26941016
202249,12,0.17974061
108140,12,0.20049897
142163,12,0.31304133
155970,12,0.20892963
136503,12,0.16789347
34065,12,0.17975579
57943,34,0.1598032
220174,12,0.22773325
101500,14,0.16784325
197136,12,0.22359836
170770,14,0.18820883
14544,34,0.1598032
123132,12,0.3835449
217743,12,0.18130797
258019,12,0.19994363
259999,34,0.1598032
140272,12,0.29004663
96752,34,0.1598032
184691,34,0.1598032
70823,12,0.43847138
214155,12,0.30844894
118733,14,0.21787289
220295,12,0.16960925
42654,34,0.1598032
62988,12,0.21983944
48158,12,0.13360496
162612,12,0.28322914
20038,34,0.1598032
169353,12,0.3150066
18020,12,0.20933503
213806,12,0.39237335
21449,15,0.3122221
38557,12,0.2384861
172553,12,0.24177969
179161,34,0.1598032
127238,12,0.27928406
232393,14,0.40224916
186885,14,0.44055164
117183,12,0.3220631
213607,12,0.25120145
196709,12,0.38597754
82378,12,0.3591477
192924,12,0.38597754
145694,12,0.38597754
181940,12,0.26054314
39772,12,0.26054314
151179,12,0.26054314
243359,12,0.26054314
27364,12,0.30073595
145980,20,0.22996904
172410,12,0.27921697
45006,12,0.3050684
206160,12,0.31091386
245100,12,0.2873198
177957,12,0.39287797
106438,12,0.32927024
182124,12,0.30466825
44550,12,0.34484068
10601,12,0.24034649
51020,12,0.5000305
84789,12,0.26450628
248503,12,0.39396632
111089,12,0.30663696
213315,12,0.36391786
219922,12,0.22933695
89674,12,0.3152235
81130,12,0.3505992
105541,12,0.28775367
91602,12,0.4159389
257883,12,0.28775367
60990,12,0.28775367
46613,12,0.33075285
53499,12,0.2978015
33667,12,0.27611643
5476,12,0.30585662
42459,12,0.27611643
236248,12,0.27611643
59117,12,0.3470329
168123,12,0.38998988
112759,12,0.3470329
246649,12,0.3470329
122307,47,0.12166147
185515,12,0.38411123
136828,12,0.25393456
212179,12,0.2369626
218098,12,0.2898075
146182,12,0.24592341
177829,12,0.38896352
58852,12,0.3732404
240608,12,0.3581121
110190,12,0.39723393
138579,12,0.33354697
118584,12,0.3661368
133669,12,0.45076686
22787,12,0.29976043
155780,12,0.40202236
90910,12,0.21391316
198736,12,0.29752842
93861,12,0.2614986
155528,12,0.2614986
69866,12,0.5123415
64278,12,0.2614986
28140,12,0.2614986
31503,12,0.38948956
44555,12,0.5093468
168507,12,0.30856547
109357,12,0.58007705
25402,12,0.30856547
256732,12,0.30856547
241347,12,0.3686624
212663,12,0.30856547
16762,12,0.340732
211203,12,0.2974232
96454,12,0.72396004
22856,12,0.30856547
97025,12,0.6392476
218924,12,0.7699988
128218,12,0.6343335
167516,12,0.6010071
73005,12,0.37622225
106619,12,0.4825071
251938,12,0.69493914
157302,12,0.3752285
20717,12,0.30856547
193881,12,0.30856547
185794,12,0.39583853
42985,12,0.53299725
228441,12,0.51081413
143592,12,0.30856547
42104,12,0.30856547
54304,12,0.7941262
144800,12,0.30856547
166456,12,0.3661538
134713,12,0.35862243
188121,12,0.43951514
32089,12,0.37992594
44993,12,0.5265277
70030,12,0.42857757
175892,12,0.39461192
170453,12,0.50848645
242360,12,0.37262714
172758,12,0.30856547
182415,12,0.30856547
2756,12,0.66268986
82801,12,0.30856547
243130,12,0.506317
239421,12,0.30856547
188291,12,0.6488788
245961,12,0.48851275
249462,12,0.3266012
94745,12,0.30856547
217707,12,0.30856547
91074,12,0.30856547
217951,12,0.38718343
238553,12,0.30856547
123143,12,0.36402726
108481,12,0.6187619
28746,12,0.6603919
127509,12,0.30856547
93614,12,0.63229966
218016,12,0.5356426
220312,12,0.70000696
204138,12,0.30856547
186268,12,0.34775603
106080,12,0.4440529
30977,12,0.432231
124722,12,0.3756677
168609,12,0.36714298
224955,12,0.24240255
180929,12,0.23647675
166790,12,0.34775603
33272,12,0.36356935
115856,12,0.3622706
254782,12,0.34775603
166437,34,0.13993455
134636,12,0.223043
25939,12,0.223043
204880,12,0.223043
16702,12,0.223043
181436,12,0.315088
169806,12,0.223043
24657,12,0.31668732
138874,12,0.48668003
112224,12,0.223043
166924,12,0.223043
180204,12,0.223043
227056,12,0.5147621
154988,12,0.31897813
46955,12,0.223043
196663,12,0.4192987
33622,12,0.223043
225302,12,0.23923135
217999,34,0.23941594
140183,34,0.24287646
59355,7,0.15510802
234470,12,0.4178406
230546,34,0.1910112
56802,34,0.21280125
18286,12,0.40717885
93445,34,0.23850676
174249,34,0.23850676
102194,12,0.27704713
96425,39,0.631943
22029,12,0.2829126
155787,12,0.25827703
146174,12,0.17938416
251726,12,0.1651701
185143,14,0.14378461
121079,12,0.15689369
182203,34,0.13718505
250825,14,0.21454638
237389,34,0.13718505
9223,12,0.5012489
197783,34,0.13718505
74714,14,0.21845004
2719,12,0.1861125
50720,14,0.1825345
28848,12,0.15581316
28729,12,0.44092372
36778,34,0.13718505
44170,34,0.13718505
13815,12,0.16756804
234082,12,0.17585382
36418,12,0.31875744
111239,34,0.13718505
258869,12,0.16472763
219880,34,0.16317137
172884,12,0.24459516
243148,12,0.36225307
70404,34,0.13718505
63398,34,0.13718505
206835,34,0.13718505
122065,14,0.26833183
80712,12,0.27789223
36932,12,0.5721519
123201,12,0.21903096
126397,34,0.13718505
239275,12,0.1966491
189275,34,0.13718505
117601,34,0.13718505
159796,34,0.13718505
122091,12,0.3121965
76980,34,0.13718505
139347,14,0.26109293
195582,14,0.3425298
140997,12,0.18679059
140710,12,0.18205185
28372,12,0.25079033
13421,34,0.13718505
217266,14,0.18507992
83101,12,0.23893236
208963,12,0.17468192
176440,14,0.43121305
98786,12,0.41822675
70376,12,0.18732104
225229,34,0.381282
249490,12,0.13602984
27454,12,0.47920746
228766,12,0.37575266
88983,12,0.4194332
15438,12,0.27195674
66726,12,0.14677139
56758,61,0.17749323
257659,12,0.21541925
208171,11,0.17502397
160149,34,0.1609927
227137,12,0.47944832
153740,14,0.22352281
69862,12,0.14470497
209559,12,0.37698573
196304,34,0.1609927
117331,12,0.32801914
253492,14,0.1860774
221695,12,0.25647023
28705,12,0.2981869
182314,12,0.26861936
45820,12,0.31745717
188126,4,0.35549322
188469,12,0.26861936
159611,12,0.3771528
47494,12,0.3771528
219966,12,0.3771528
95102,12,0.3771528
243133,12,0.3771528
144578,34,0.27487528
104453,12,0.43684214
107375,12,0.31347188
108591,12,0.32091227
477,12,0.31347188
87050,47,0.13998535
194580,12,0.36343703
35312,12,0.5371235
27488,14,0.21312964
73424,12,0.17414825
59939,14,0.22090782
65955,14,0.45856363
227916,14,0.21312964
234540,14,0.21312964
71516,14,0.21312964
6955,14,0.26612347
45235,14,0.21312964
200363,14,0.21312964
100129,10,0.4116231
184039,14,0.29204738
114835,14,0.21312964
42675,18,0.14496824
195451,14,0.21312964
201469,14,0.21312964
39762,12,0.18651807
94660,14,0.11832796
194150,14,0.16570388
141722,12,0.43074843
36317,12,0.13491602
25592,12,0.37553683
64741,12,0.26069322
218108,12,0.35020924
67460,12,0.35020924
239534,12,0.4061754
257366,12,0.37610972
138885,12,0.4341835
46590,12,0.35020924
33323,12,0.49586573
122829,12,0.3387091
200870,12,0.50270545
997,12,0.55652934
235062,12,0.3282511
9808,12,0.3282511
54040,12,0.32030156
177902,14,0.1264901
88077,12,0.21954829
90973,12,0.21954829
171092,20,0.27441588
176354,14,0.114157744
58144,76,0.40585244
255812,12,0.3473811
174564,12,0.2809596
2948,12,0.6330184
13183,34,0.16768527
121661,14,0.24420583
51704,34,0.16768527
39646,34,0.16768527
216669,34,0.16768527
749,12,0.3827122
53260,12,0.4966446
59764,12,0.1580805
203528,34,0.16768527
142402,12,0.29077613
203848,12,0.1624048
16675,12,0.13345967
201877,12,0.2993389
11235,34,0.16768527
37897,12,0.22294219
96170,12,0.2666376
205637,12,0.19735558
124620,12,0.26734024
45681,12,0.1895347
202402,12,0.25625476
57928,12,0.2214705
100052,12,0.3089031
145551,12,0.27926275
142218,12,0.4460091
249016,12,0.17900066
174148,12,0.1795458
83931,12,0.18177469
55368,12,0.3585809
220160,12,0.36785185
103484,12,0.42070705
150970,12,0.2492521
182747,12,0.37241307
59924,12,0.39083067
174780,12,0.35254595
162492,12,0.5147411
86679,12,0.32665408
206630,12,0.35666513
191901,12,0.58378416
88409,12,0.3487714
29968,12,0.32303998
152141,12,0.2691778
114910,12,0.18177469
155305,12,0.42532122
69605,12,0.18177469
96863,12,0.24603233
124387,12,0.26100835
124909,14,0.28012738
158987,34,0.1598032
89128,14,0.18098205
246980,12,0.2980981
217372,14,0.15043546
197792,34,0.1598032
112103,12,0.33034813
243175,12,0.5260692
61383,12,0.28101406
234948,34,0.1598032
182564,12,0.17872658
226458,12,0.21481262
210857,12,0.31935722
53798,12,0.18018861
173128,34,0.1598032
121522,12,0.23118085
48908,34,0.1598032
167405,14,0.2029253
201047,12,0.6892442
144845,12,0.46635604
212766,12,0.21382913
157461,34,0.21057965
150842,12,0.3390524
6096,12,0.46836573
110997,34,0.1598032
126710,12,0.2828716
23468,12,0.36080396
190292,12,0.1386255
148704,14,0.24457984
66149,34,0.1598032
68341,12,0.21975902
24822,12,0.18596542
132479,34,0.1598032
225838,12,0.1288674
244140,12,0.27061722
58260,12,0.47312614
93543,56,0.3502877
16049,34,0.1598032
169586,12,0.35971472
189155,55,0.24873652
167138,12,0.24803236
29243,34,0.1598032
31843,12,0.2096454
20568,12,0.3539265
124613,12,0.27821594
173093,55,0.2766478
228978,34,0.1598032
55637,14,0.4176715
198403,12,0.23992977
18752,12,0.32638565
39323,34,0.1598032
99419,34,0.1598032
209474,12,0.3448963
76820,74,0.17940216
141781,12,0.14966255
124147,12,0.26535812
180121,12,0.45633182
52611,12,0.5690296
89899,12,0.38597754
207042,12,0.38597754
118322,12,0.38597754
219748,12,0.26054314
144999,12,0.26054314
4055,12,0.3814544
62673,12,0.32789025
46461,12,0.29143772
214188,12,0.32949552
175175,12,0.3243688
98821,12,0.3243688
233490,12,0.3243688
2,12,0.3728155
54272,12,0.35630766
17440,12,0.3243688
222775,12,0.3243688
59820,12,0.44543967
183135,12,0.32265624
7446,12,0.31332383
60927,12,0.32265624
120080,12,0.3160763
32963,12,0.32265624
212050,12,0.34081095
191668,12,0.28205687
123464,12,0.22010481
218333,12,0.40193525
139852,12,0.328454
156523,12,0.4187455
4321,12,0.28775367
60517,12,0.378997
206727,12,0.27611643
6585,12,0.27191174
13034,12,0.46666968
126344,12,0.3611592
121694,12,0.3470329
120222,12,0.51466334
238420,12,0.3470329
165191,12,0.42986652
35890,12,0.41789946
158533,12,0.3470329
196203,12,0.3470329
89143,12,0.3470329
28807,12,0.5528778
40372,12,0.38411123
59076,12,0.2423472
117120,12,0.24896885
92246,12,0.22993429
215730,12,0.27278638
191507,12,0.33972457
168804,12,0.38681853
28284,12,0.3494555
108441,12,0.36794508
203015,12,0.3100309
209458,12,0.36567208
191931,12,0.3732404
153670,12,0.2779762
56694,12,0.3732404
69667,12,0.3732404
241016,12,0.36584184
104366,12,0.3732404
133551,12,0.3732404
175234,12,0.43302792
59181,12,0.2614986
120004,12,0.3703407
231460,12,0.4158714
174414,12,0.2614986
159407,12,0.41348344
85193,12,0.2614986
220261,12,0.5874342
200014,12,0.30856547
164334,12,0.39017615
145539,12,0.40541977
106254,12,0.30856547
97293,12,0.45810905
120356,12,0.41874555
152251,12,0.4388077
1784,12,0.30856547
195516,12,0.30856547
229051,12,0.30856547
4645,12,0.69130576
173140,12,0.30856547
116356,20,0.35883805
100244,12,0.30856547
228378,12,0.70383406
129250,12,0.42577317
111395,12,0.30856547
184095,12,0.30856547
241658,12,0.48627394
8826,12,0.52236587
156511,12,0.30856547
250323,12,0.30856547
169683,12,0.62381357
260104,12,0.43491083
31082,12,0.3827543
32746,12,0.5071522
247737,12,0.5475134
